local date,local time,location,lat,lon,aqi,co,h,no2,o3,p,pm10,pm25,so2,t,w,wg
2020-04-01,23:00:00,"iperoil, Via Cipro, Balduina, Quartiere XIV Trionfale, Roma, Roma Capitale, 00165, Italia",41.9071831,12.4466876,34,0.1,51.0,5.5,32.1,1011.6,10.0,34.0,0.2,13.8,6.0,11.0
2020-03-31,23:00:00,"Farmacia, 5, Piazza Benedetto Cairoli, Rione VII Regola, Municipio Roma I, Roma, Roma Capitale, 00186, Italia",41.8932669,12.4753855,19,,51.0,8.7,17.1,1011.6,19.0,9.0,,13.8,6.0,11.0
2020-04-01,23:00:00,"Isidoro e Maria - Pizzeria Friggitoria, Viale Roma, La Pietrara, Le Muratelle, Guidonia Montecelio, Roma Capitale, 00010, Italia",41.9939694,12.7245045,46,,61.4,4.6,30.9,1009.4,12.0,46.0,0.3,10.7,,
2020-04-01,23:00:00,"Via Danimarca, Colle Laghetto, Guidonia Montecelio, Roma Capitale, 00012, Italia",41.9644063,12.6684397,34,,49.0,5.5,30.9,1013.1,13.0,34.0,0.3,12.2,4.0,5.0
2020-04-01,23:00:00,"Scuola di equitazione, Viale Alexander Dubcek, Quartiere II Parioli, Roma, Roma Capitale, 00199, Italia",41.9328321,12.5012473,34,0.1,69.0,10.1,17.5,1010.3,10.0,34.0,0.2,8.3,2.0,3.0
2020-04-01,23:00:00,"Libera Università Internazionale degli Studi Sociali (LUISS) Guido Carli, Via Panama, Municipio Roma II, Roma, Roma Capitale, 00197, Italia",41.9248746,12.4934413,38,0.1,51.0,1.4,28.1,1011.6,12.0,38.0,0.2,13.8,6.0,11.0
2020-04-01,23:00:00,"Via Latina, Colleferro Scalo, Colleferro, Roma Capitale, 00034, Italia",41.7272528,13.0037837,42,0.1,69.0,3.2,26.0,1014.3,11.0,42.0,0.2,4.4,4.0,6.0
2020-04-01,23:00:00,"Via Limosano, Municipio Roma IV, Zona VI Settecamini, Roma Capitale, 00115, Italia",41.9363397,12.6544146,42,,55.0,5.1,30.9,1011.5,13.0,42.0,0.3,10.5,,
2020-04-01,23:00:00,"Via Valentino Cigliutti, Municipio Roma XII, Roma, Roma Capitale, Italia",41.883706,12.3337009,46,0.1,59.6,1.9,31.7,1009.2,12.0,46.0,0.1,10.6,2.0,5.3
