local date,local time,location,lat,lon,aqi,co,h,no2,o3,p,pm10,pm25,so2,t,w,wg
2020-05-04,23:00:00,"iperoil, Via Cipro, Balduina, Quartiere XIV Trionfale, Roma, Roma Capitale, 00165, Italia",41.9071831,12.4466876,27,0.1,35.7,7.8,27.3,1014.7,10.0,25.0,0.1,25.7,4.0,10.8
2020-05-04,23:00:00,"Farmacia, 5, Piazza Benedetto Cairoli, Rione VII Regola, Municipio Roma I, Roma, Roma Capitale, 00186, Italia",41.8932669,12.4753855,25,,35.7,6.4,25.2,1014.7,13.0,21.0,,25.7,4.0,10.8
2020-05-04,23:00:00,"Isidoro e Maria - Pizzeria Friggitoria, Viale Roma, La Pietrara, Le Muratelle, Guidonia Montecelio, Roma Capitale, 00010, Italia",41.9939694,12.7245045,34,,48.0,10.1,28.5,1016.4,11.0,34.0,0.5,23.3,3.5,9.5
2020-05-04,23:00:00,"Via Danimarca, Colle Laghetto, Guidonia Montecelio, Roma Capitale, 00012, Italia",41.9644063,12.6684397,29,,48.0,15.1,28.5,1016.4,14.0,25.0,0.5,23.3,3.5,9.5
2020-05-04,23:00:00,"Scuola di equitazione, Viale Alexander Dubcek, Quartiere II Parioli, Roma, Roma Capitale, 00199, Italia",41.9328321,12.5012473,26,0.1,35.7,11.5,26.0,1014.7,11.0,25.0,0.1,25.7,4.0,10.8
2020-05-04,23:00:00,"Libera Università Internazionale degli Studi Sociali (LUISS) Guido Carli, Via Panama, Municipio Roma II, Roma, Roma Capitale, 00197, Italia",41.9248746,12.4934413,30,0.1,35.7,1.9,28.5,1014.7,12.0,30.0,0.1,25.7,4.0,10.8
2020-05-04,23:00:00,"Via Latina, Colleferro Scalo, Colleferro, Roma Capitale, 00034, Italia",41.7272528,13.0037837,30,0.1,45.5,4.6,26.0,1018.1,13.0,30.0,0.2,21.1,5.0,15.0
2020-05-04,23:00:00,"Via Limosano, Municipio Roma IV, Zona VI Settecamini, Roma Capitale, 00115, Italia",41.9363397,12.6544146,29,,48.0,7.4,28.5,1016.4,10.0,25.0,0.5,23.3,3.5,9.5
2020-05-04,23:00:00,"Via Valentino Cigliutti, Municipio Roma XII, Roma, Roma Capitale, Italia",41.883706,12.3337009,31,0.1,35.7,4.2,30.9,1014.7,10.0,25.0,0.6,25.7,4.0,10.8
