local date,local time,location,lat,lon,aqi,co,h,no2,o3,p,pm10,pm25,so2,t,w,wg
2020-04-03,23:00:00,"iperoil, Via Cipro, Balduina, Quartiere XIV Trionfale, Roma, Roma Capitale, 00165, Italia",41.9071831,12.4466876,61,0.1,32.3,10.6,26.0,1012.6,20.0,61.0,0.2,18.0,4.3,10.6
2020-04-03,23:00:00,"Farmacia, 5, Piazza Benedetto Cairoli, Rione VII Regola, Municipio Roma I, Roma, Roma Capitale, 00186, Italia",41.8932669,12.4753855,57,,32.3,11.5,23.2,1012.6,21.0,57.0,,18.0,4.3,10.6
2020-04-03,23:00:00,"Isidoro e Maria - Pizzeria Friggitoria, Viale Roma, La Pietrara, Le Muratelle, Guidonia Montecelio, Roma Capitale, 00010, Italia",41.9939694,12.7245045,63,,27.4,9.2,25.6,1012.9,20.0,63.0,0.7,17.7,,
2020-04-03,23:00:00,"Via Danimarca, Colle Laghetto, Guidonia Montecelio, Roma Capitale, 00012, Italia",41.9644063,12.6684397,59,,28.6,11.0,25.6,1014.1,24.0,59.0,0.5,18.3,9.0,16.6
2020-04-03,23:00:00,"Scuola di equitazione, Viale Alexander Dubcek, Quartiere II Parioli, Roma, Roma Capitale, 00199, Italia",41.9328321,12.5012473,63,0.1,32.3,13.3,22.8,1012.6,20.0,63.0,0.5,18.0,4.3,10.6
2020-04-03,23:00:00,"Libera Università Internazionale degli Studi Sociali (LUISS) Guido Carli, Via Panama, Municipio Roma II, Roma, Roma Capitale, 00197, Italia",41.9248746,12.4934413,57,0.1,32.3,3.7,26.4,1012.6,19.0,57.0,0.2,18.0,4.3,10.6
2020-04-03,23:00:00,"Via Latina, Colleferro Scalo, Colleferro, Roma Capitale, 00034, Italia",41.7272528,13.0037837,78,0.1,42.6,8.3,26.0,1014.5,28.0,78.0,0.2,14.6,4.0,10.2
2020-04-03,23:00:00,"Via Limosano, Municipio Roma IV, Zona VI Settecamini, Roma Capitale, 00115, Italia",41.9363397,12.6544146,63,,27.4,9.6,25.6,1012.9,21.0,63.0,0.5,17.7,,
2020-04-03,23:00:00,"Via Valentino Cigliutti, Municipio Roma XII, Roma, Roma Capitale, Italia",41.883706,12.3337009,95,0.1,32.3,6.4,28.5,1012.6,36.0,95.0,0.3,18.0,4.3,10.6
